"id";"title";"url";"organization";"description";"tags";"resources_count";"resources_formats";"_category"
"63a7e6f20781901bc102dfe4";"Relatório MTR 2019-2020";"https://dados.gov.pt/pt/datasets/relatorio-mtr-2019-2020/";"Agência Portuguesa do Ambiente";"O Relatório 2019-2020 apresenta o panorama nacional no que respeita às transferências de resíduos sujeitas a notificação (""Lista Laranja""), bem como às transferências de resíduos sujeitas aos requisitos gerais de informação (""Lista Verde"") de e para Portugal, relativamente ao biénio 2019-2020. 
O relatório foi elaborado com base na informação recolhida pela APA, I.P, no âmbito das suas competências enquanto Autoridade Competente Nacional para aplicação do Regulamento (CE) n.º 1013/2006 de 14 de junho, relativo a transferências de resíduos.";"apambiente-pt";"1";"pdf";"subsidies"
"6344b91007819007e1fe1418";"Mapa Agrícola e Florestal de Portugal Continental 1951-1980 (MAF1951-80v1.0)";"https://dados.gov.pt/pt/datasets/mapa-agricola-e-florestal-de-portugal-continental-1951-1980-maf1951-80v1-0/";"Direção-Geral do Território";"O MAF1951-80v1.0 representa a cartografia histórica agrícola e florestal mais antiga para Portugal Continental com informação sobre o uso e ocupação do solo de enfoque agrícola e florestal para o período 1951-1980, o tipo de floresta, a espécie dominante, e outras características do povoamento ou ocupação agrícola, em formato vetorial e compatível com a nomenclatura da série COS.
O MAF1951-80v1.0 resultou de um processo de digitalização e vetorização, e posterior combinação, das cartografias históricas do Segundo Inventário Florestal Nacional (1968-80) e da Segunda Carta Agrícola e Florestal de Portugal (1951-78), tendo sido o Centro de Ecologia Aplicada ""Prof. Baeta Neves” (CEABN-InBIO), do Instituto Superior de Agronomia (ISA/ULisboa), a Direção-Geral do Território (DGT), e o Instituto da Conservação da Natureza e das Florestas (ICNF) as entidades responsáveis pela sua produção. 
A informação cartográfica do MAF1951-80v1.0 encontra-se em formato vetorial e divide o espaço em unidades de paisagem (polígonos) que partilham os conceitos de uso e ocupação do solo, não contemplando quaisquer elementos lineares ou pontuais. O MAF1951-80v1.0 tem uma unidade mínima cartográfica (UMC) de 0,2 ha e a escala equivalente é 1:25 000. 
A nomenclatura é constituída por um sistema de classificação do tipo a posteriori e não hierárquico, e possui 6531 combinações de ocupações/usos do solo. 
Cada polígono do MAF1951-80v1.0 é classificado com a combinação de ocupações/usos do solo de acordo com a homogeneização das cartografias originais em papel, e correspondente classe da nomenclatura COS. Os limites do MAF1951-80v1.0 na fronteira com Espanha e com o mar são os da Carta Administrativa Oficial de Portugal (CAOP) versão 2020.
O relatório técnico do Mapa Agrícola e Florestal de Portugal Continental 1951-1980 (MAF1951-80) está disponível em: https://geo2.dgterritorio.gov.pt/maf/MAF1951-1980_RelatorioTecnico.pdf.
Se não está familiarizado com a disponibilização de dados geográficos através de serviços de visualização (e.g. WMS) e descarregamento pode consultar os Guias de Apoio na página de dados abertos da DGT (https://www.dgterritorio.gov.pt/dados-abertos).";"carta-agricola-e-florestal,cartografia-historica,cartografia-tematica,dgt,icnf,infofeatureaccessservice,infomapaccessservice,inventario-florestal-nacional,isa,maf1951-80,mapa-agricola-e-florestal,planeamento-e-cadastro,portugal-continental,snig-dgterritorio-gov-pt";"3";"zip,wms";"subsidies"
"60d2014a0781901de863323e";"Carta Administrativa Oficial de Portugal - CAOP2021 (RAA - Grupo Ocidental)";"https://dados.gov.pt/pt/datasets/carta-administrativa-oficial-de-portugal-caop2021-raa-grupo-ocidental/";"Direção-Geral do Território";"A CAOP regista o estado de delimitação e demarcação das circunscrições administrativas do País, ou seja, os limites oficiais de distrito, concelho e freguesia (estes limites têm igualmente correspondência com as NUTS I, NUTS II e NUTS III, de acordo com a Lei n.º 75/2013 de 12 de setembro). A sua elaboração e conservação é uma das atribuições da Direção-Geral do Território, nos termos do disposto na alínea l) do nº 2 do artigo 2º do Decreto Regulamentar nº 30/2012 de 13 de março, sendo que a atribuição do código unívoco de cada freguesia (DICOFRE) é da responsabilidade do Instituto Nacional de Estatística. A Assembleia da República é o organismo com competências reconhecidas por lei para alterar e fixar limites administrativos. A CAOP 2021 resultou das alterações de limites administrativos de freguesias/concelhos, bem como alterações de denominações de freguesias, decorrentes da publicação de vários diplomas, publicados entre a data de publicação da CAOP2020 e dezembro de 2021.
Para a utilização de serviços de visualização e descarregamento consultar os Guias de Apoio na página de dados abertos da DGT (https://www.dgterritorio.gov.pt/dados-abertos).";"agglomerations-noise-directive,caop,caop-2021,caop2021,cartografia-oficial,concelhos,dgt,dicofre,distritos,freguesias,grupo-ocidental,limites-administrativos,nutsi,nutsii,nutsiii,raa,regiao-autonoma-dos-acores,regional,snig-dgterritorio-gov-pt,unidades-administrativas";"5";"zip,WMS";"subsidies"
"60d2014a0781901dea633240";"Carta Administrativa Oficial de Portugal - CAOP2021 (RAA - Grupo Central)";"https://dados.gov.pt/pt/datasets/carta-administrativa-oficial-de-portugal-caop2021-raa-grupo-central/";"Direção-Geral do Território";"A CAOP regista o estado de delimitação e demarcação das circunscrições administrativas do País, ou seja, os limites oficiais de distrito, concelho e freguesia (estes limites têm igualmente correspondência com as NUTS I, NUTS II e NUTS III, de acordo com a Lei n.º 75/2013 de 12 de setembro). A sua elaboração e conservação é uma das atribuições da Direção-Geral do Território, nos termos do disposto na alínea l) do nº 2 do artigo 2º do Decreto Regulamentar nº 30/2012 de 13 de março, sendo que a atribuição do código unívoco de cada freguesia (DICOFRE) é da responsabilidade do Instituto Nacional de Estatística. A Assembleia da República é o organismo com competências reconhecidas por lei para alterar e fixar limites administrativos. A CAOP 2021 resultou das alterações de limites administrativos de freguesias/concelhos, bem como alterações de denominações de freguesias, decorrentes da publicação de vários diplomas, publicados entre a data de publicação da CAOP2020 e dezembro de 2021. 
Para a utilização de serviços de visualização e descarregamento consultar os Guias de Apoio na página de dados abertos da DGT (https://www.dgterritorio.gov.pt/dados-abertos).";"agglomerations-noise-directive,caop,caop-2021,caop2021,cartografia-oficial,concelhos,dgt,dicofre,distritos,freguesias,grupo-central,limites-administrativos,nutsi,nutsii,nutsiii,raa,regiao-autonoma-dos-acores,regional,snig-dgterritorio-gov-pt,unidades-administrativas";"5";"zip,WMS";"subsidies"
"60d201490781901dea63323f";"Carta Administrativa Oficial de Portugal - CAOP2021 (RAA - Grupo Oriental)";"https://dados.gov.pt/pt/datasets/carta-administrativa-oficial-de-portugal-caop2021-raa-grupo-oriental/";"Direção-Geral do Território";"A CAOP regista o estado de delimitação e demarcação das circunscrições administrativas do País, ou seja, os limites oficiais de distrito, concelho e freguesia (estes limites têm igualmente correspondência com as NUTS I, NUTS II e NUTS III, de acordo com a Lei n.º 75/2013 de 12 de setembro). A sua elaboração e conservação é uma das atribuições da Direção-Geral do Território, nos termos do disposto na alínea l) do nº 2 do artigo 2º do Decreto Regulamentar nº 30/2012 de 13 de março, sendo que a atribuição do código unívoco de cada freguesia (DICOFRE) é da responsabilidade do Instituto Nacional de Estatística. A Assembleia da República é o organismo com competências reconhecidas por lei para alterar e fixar limites administrativos. A CAOP 2021 resultou das alterações de limites administrativos de freguesias/concelhos, bem como alterações de denominações de freguesias, decorrentes da publicação de vários diplomas, publicados entre a data de publicação da CAOP2020 e dezembro de 2021. 
Para a utilização de serviços de visualização e descarregamento consultar os Guias de Apoio na página de dados abertos da DGT (https://www.dgterritorio.gov.pt/dados-abertos).";"agglomerations-noise-directive,caop,caop-2021,caop2021,cartografia-oficial,concelhos,dgt,dicofre,distritos,freguesias,grupo-oriental,limites-administrativos,nutsi,nutsii,nutsiii,raa,regiao-autonoma-dos-acores,regional,snig-dgterritorio-gov-pt,unidades-administrativas";"5";"zip,WMS";"subsidies"
"6230ef56078190306e5f019a";"Listas de subvenções e benefícios públicos e de doações - Ano 2020";"https://dados.gov.pt/pt/datasets/listas-de-subvencoes-e-beneficios-publicos-e-de-doacoes-ano-2020/";"Inspeção-Geral de Finanças - Autoridade de Auditoria";"Listas de subvenções e benefícios públicos e de doações concedidos por entidades do setor público a pessoas singulares ou coletivas dos setores privado, cooperativo e social e a entidades públicas fora do perímetro das administrações públicas no âmbito do Sistema Europeu de Contas Nacionais e Regionais.";"beneficios,doacoes,subvencoes";"2";"ods";"subsidies"
"6230ed47078190270fdafd7d";"Listas de subvenções e benefícios públicos e de doações - Ano 2021";"https://dados.gov.pt/pt/datasets/listas-de-subvencoes-e-beneficios-publicos-e-de-doacoes-ano-2021/";"Inspeção-Geral de Finanças - Autoridade de Auditoria";"Listas de subvenções e benefícios públicos e de doações concedidos por entidades do setor público a pessoas singulares ou coletivas dos setores privado, cooperativo e social e a entidades públicas fora do perímetro das administrações públicas no âmbito do Sistema Europeu de Contas Nacionais e Regionais.";"beneficios,doacoes,subvencoes";"2";"ods";"subsidies"
"622b7a56078190e4b5a2a7db";"Montantes Transferidos Freguesias 2022";"https://dados.gov.pt/pt/datasets/montantes-transferidos-freguesias-2022/";"Direcção-Geral das Autarquias Locais";"Informação relativa à transferência de competências dos municípios para as freguesias – ano 2022.";"";"1";"xlsx";"subsidies"
"61bd78f40781900673c063fb";"Infografia Impacte da COVID-19 no Estado do Ambiente em Portugal 2020/21";"https://dados.gov.pt/pt/datasets/infografia-impacte-da-covid-19-no-estado-do-ambiente-em-portugal-2020-21/";"Agência Portuguesa do Ambiente";"Infografia Impacte da COVID-19 no Estado do Ambiente em Portugal 2020/21
Emissões GEE
Resíduos Urbanos
Transportes
Impostos com relevância ambiental
Qualidade do Ar
Energia";"apambiente-pt";"1";"wms";"subsidies"
"61bd78f40781900697c063f0";"Infografia O Estado do Ambiente em Portugal | Relatório do Estado do Ambiente 2020/21";"https://dados.gov.pt/pt/datasets/infografia-o-estado-do-ambiente-em-portugal-relatorio-do-estado-do-ambiente-2020-21/";"Agência Portuguesa do Ambiente";"Economia e Ambiente
Energia e Clima
Transportes
Ar e Ruído
Água
Solo e Biodiversidade
Resíduos";"apambiente-pt";"1";"wms";"subsidies"
"61bad5f40781900674c063e3";"REA 2020/21- Relatório do Estado do Ambiente 2020";"https://dados.gov.pt/pt/datasets/rea-2020-21-relatorio-do-estado-do-ambiente-2020/";"Agência Portuguesa do Ambiente";"REA 2020/21- Relatório do Estado do Ambiente 2020 O Relatório do Estado do Ambiente (REA) analisa, como o próprio nome indica, o estado do ambiente em Portugal – um exercício anual de reconhecimento dos progressos alcançados, mas também dos principais constrangimentos, identificando a posição do País face aos compromissos e metas assumidos em matéria de ambiente e desenvolvimento sustentável.";"apambiente-pt";"1";"pdf";"subsidies"
"61b29f8e078190068fc063de";"Carta de Interface de Áreas Edificadas Conjuntural 2020";"https://dados.gov.pt/pt/datasets/carta-de-interface-de-areas-edificadas-conjuntural-2020/";"Direção-Geral do Território";"Este conjunto de dados geográficos representa os segmentos que integram o perímetro (interface) das áreas edificadas (2018), classificados em função da sua proximidade a manchas de combustível e da área de tais manchas (2020). 
O coberto combustível foi identificado a partir da Cartografia de Ocupação do Solo simplificada – COSsim 2020, que é um produto raster (resolução espacial de 10 metros). A análise espacial desenvolvida sobre classes predefinidas da COSsim (isoladas ou agrupadas) possibilitou a identificação de quatro tipos/categorias de coberto combustível: Floresta Densa; Floresta Aberta; Matos; Vegetação herbácea espontânea. 
Após subdivisão do perímetro de cada área edificada 2018 em segmentos de dimensão regular (25 metros), cada segmento foi classificado em função da sua proximidade a manchas de combustível e da área de tais manchas, num dos seguintes tipos de interface conjuntural:
• Direta: segmentos que possuem mancha(s) de coberto combustível de dimensão igual ou superior a 0.1 ha a uma distância igual ou inferior a 10 metros. 
• Indireta 1: segmentos que não são interface direta e possuem mancha(s) de coberto combustível de dimensão igual ou superior a 0.1 ha a uma distância superior a 10 metros, mas igual ou inferior a 100 metros.
• Indireta 2: segmentos que não são interface direta nem indireta 1 e possuem mancha(s) de coberto combustível de dimensão igual ou superior a 1 ha a uma distância superior a 100 metros, mas igual ou inferior a 500 metros.
• Nula: segmentos que distam mais de 500 metros de uma mancha combustível.
A DGT produz atualmente dois tipos de Cartas de Interface de Áreas Edificadas: a estrutural e a conjuntural. Para além de pequenas diferenças metodológicas na sua produção, estas duas cartas diferem na fonte utilizada para identificação do coberto combustível. Na carta estrutural o coberto combustível é identificado através da Carta de Uso de Ocupação do Solo (COS) e na carta conjuntural o coberto combustível é identificado através da COS Simplificada (COSsim).  Estas duas cartografias têm unidades mínimas cartográficas (UMC) diferentes, i.e. a COS tem uma UMC de 1ha e a COSsim de 0.1 ha, mas a principal diferença deve-se ao facto da COS ser uma cartografia de uso e ocupação do solo e a COSsim de ocupação do solo. Por exemplo, uma área de uso florestal na COS, pode ser classificada na COSsim como Matos ou Vegetação herbácea espontânea se nesse ano estiver temporariamente desarborizada.   
Este conjunto de dados foi desenvolvido pela DGT no âmbito do projeto POSEUR-02-1810-FC-000504. Informação adicional sobre este conjunto de dados e os seus atributos está disponível em: http://mapas.dgterritorio.pt/viewer/areasedificadas/Info/AreasEdificadasREADME_10dezembro2021.pdf  
Este conjunto de dados pode ser visualizado em: http://mapas.dgterritorio.pt/viewer/areasedificadas.html
Para a utilização de serviços de visualização e descarregamento consultar os Guias de Apoio na página de dados abertos da DGT (https://www.dgterritorio.gov.pt/dados-abertos).";"ambiente,areas-edificadas,cartografia-oficial,cartografia-tematica,dgt,fogos-rurais,infofeatureaccessservice,infomapaccessservice,informacao-geocientifica,interface-conjuntural,patrimonio-edificado,planeamento-e-cadastro,portugal-continental,snig-dgterritorio-gov-pt,vulnerabilidade-a-incendios";"2";"zip,WMS";"subsidies"
"6182b6320781905c6ea77ba2";" Montantes Descentralizacao 2021 T3";"https://dados.gov.pt/pt/datasets/montantes-descentralizacao-2021-t3/";"Direcção-Geral das Autarquias Locais";"Dados financeiros no âmbito da descentralização. Transferências da Adm. Central para Municípios 3º trimestre de 2021.";"";"1";"xlsx";"subsidies"
"6182b5bf0781905a5406ea00";"Montantes Descentralizacao 2021 T2";"https://dados.gov.pt/pt/datasets/montantes-descentralizacao-2021-t2/";"Direcção-Geral das Autarquias Locais";"Dados financeiros no âmbito da descentralização. Transferências da Adm. Central para Municípios 2º trimestre de 2021.";"";"1";"xlsx";"subsidies"
"6182b58707819059185938e2";"Montantes Descentralizacao 2021 T1";"https://dados.gov.pt/pt/datasets/montantes-descentralizacao-2021-t1/";"Direcção-Geral das Autarquias Locais";"Dados financeiros no âmbito da descentralização. Transferências da Adm. Central para Municípios 1º trimestre de 2021";"";"1";"xlsx";"subsidies"
"6182b4ec078190564203e85b";"Montantes Descentralizacao 2020";"https://dados.gov.pt/pt/datasets/montantes-descentralizacao-2020/";"Direcção-Geral das Autarquias Locais";"Transferências da Adm. Central para Municípios Ano 2020.";"";"1";"xlsx";"subsidies"
"6182b3370781904e7d315546";"Montantes Transferidos Freguesias 2021";"https://dados.gov.pt/pt/datasets/montantes-transferidos-freguesias-2021/";"Direcção-Geral das Autarquias Locais";"Transferências dos Municípios para Freguesias. Informação anual de 2021.";"";"1";"xlsx";"subsidies"
"6182b2e20781904ce846b06a";"Montantes Transferidos Freguesias 2020";"https://dados.gov.pt/pt/datasets/montantes-transferidos-freguesias-2020/";"Direcção-Geral das Autarquias Locais";"Transferências dos Municípios para Freguesias. Informação anual de 2020.";"";"1";"xlsx";"subsidies"
"60470efa454ae3a8b8285195";"Programa de Monitorização do Lixo Marinho em praias - 2020";"https://dados.gov.pt/pt/datasets/programa-de-monitorizacao-do-lixo-marinho-em-praias-2020/";"Agência Portuguesa do Ambiente";"redução da poluição do meio marinho por macro e microlixo é um dos grandes desafios ambientais que a sociedade enfrenta hoje.

De acordo com o projeto de Estratégia 2020-2030 do Atlântico Nordeste (NEAE), a Convenção OSPAR tem como objetivo estratégico reduzir significativamente o lixo marinho a níveis que não causem impactes adversos. Este nível, denominado “Good Environmental Status” (GES)/Bom Estado Ambiental (BEA), é
também o objetivo definido pela União Europeia (UE) na Diretiva Quadro da Estratégia Marinha (DQEM,2008/56/CE).

O Programa de Monitorização do Lixo Marinho em praias em Portugal Continental em 2020 incluiu as 15 praias já monitorizadas no ano 2019. Tal como em outras atividades também este programa sofreu impacte da pandemia Covid-19. Apesar das restrições foi possível realizar na maioria das praias pelo menos 3 campanhas tendo-se no total realizado 46 campanhas.

Na Região Autónomas dos Açores foi também dada continuidade ao programa de monitorização nas 6 praias.";"apambiente-pt";"1";"pdf";"subsidies"
"60256738454ae3a8b828501d";"Programa Nacional para as Alterações Climáticas (PNAC 2020/2030)";"https://dados.gov.pt/pt/datasets/programa-nacional-para-as-alteracoes-climaticas-pnac-2020-2030/";"Agência Portuguesa do Ambiente";"Programa Nacional para as Alterações Climáticas (PNAC 2020/2030)
O Programa Nacional para as Alterações Climáticas (PNAC) é um dos elementos que constituem o Quadro Estratégico para a Política Climática (QEPiC) que assumiu como visão o desenvolvimento de uma economia competitiva e de baixo carbono, estabelecendo um novo paradigma de desenvolvimento para Portugal num contexto de Crescimento Verde.";"apambiente-pt";"1";"pdf";"subsidies"
"60255bbb454ae3a8b7284ec7";"PENSAAR 2020 VOLUME 2 Quadro Estratégico, Plano de Ação e Plano de Gestão";"https://dados.gov.pt/pt/datasets/pensaar-2020-volume-2-quadro-estrategico-plano-de-acao-e-plano-de-gestao/";"Agência Portuguesa do Ambiente";"A estratégia teve em conta o quadro legal comunitário e nacional em vigor e propõe algumas modificações que evitem constrangimentos de ordem legal à implementação da estratégia. A visão da Comissão Europeia sobre o apoio comunitário e expressa no documento Position of the Commission Services on the development of the partnership agreement and programes in Portugal for the period 2014-20 foi também importante na definição do PENSAAR 2020 bem como a política europeia em inovação para o setor. Tentou-se coordenar a estratégia com outros planos nacionais relevantes para o setor, caso do PNUEA e da ENEAPAI mas o atraso na implementação destes planos não permitiu criar estratégias comuns. No entanto, teve-se em conta o estado atual de conhecimento e definição de objetivos referentes ao uso eficiente da água para consumo doméstico, bem como da gestão de efluentes não-domésticos nos objetivos operacionais definidos na estratégia. Foi feita também a articulação com o PERSU 2020, tendo sido decidido que o tema das lamas seria tratado no PENSAAR 2020.
Para além do PNUEA e da ENEAPAI, anteriormente referidos, a estratégia teve ainda em consideração a Lei da Água e os PGRH publicados em 2013 e foi articulada com o Compromisso para o Crescimento Verde, com os trabalhos da Comissão para a Reforma da Fiscalidade Verde e com o Programa Nacional para as Alterações Climáticas 2020 e a Estratégia Nacional de Adaptação às Alterações Climáticas. No que respeita aos Fundos Comunitários, o PENSAAR 2020 foi elaborado em consonância com os trabalhos de conceção do Acordo de Parceria, entretanto aprovado e do PO SEUR. Ainda relativamente aos documentos estratégicos com relevância para o sector é de referir o Plano Nacional da Água, atualmente em fase avançada de formulação.
Refere-se ainda a importância de promover a articulação entre a presente estratégia sectorial e o Programa Nacional de Política de Ordenamento do Território (PNPOT), e restantes Instrumentos de Gestão Territorial. Com efeito, o PNPOT, aprovado pela Lei n.º 58/2007, de 4 de Setembro, retificada pelas Declarações de Retificação n.º 80-A/2007, de 7 de Setembro, e n.º 103-A/2007, de 23 de Novembro, é o instrumento de desenvolvimento territorial de natureza estratégica que estabelece as grandes opções com relevância para a organização do território nacional, consubstancia o quadro de referência a considerar na elaboração dos demais instrumentos de gestão territorial e constitui um instrumento de cooperação com os demais Estados membros para a organização do território da União Europeia.";"apambiente-pt";"1";"pdf";"subsidies"
"60255885454ae3372d0acac7";"Datasets do Portugal 2020 ";"https://dados.gov.pt/pt/datasets/datasets-do-portugal-2020/";"Agência para o Desenvolvimento e Coesão, IP";"Monitorização do Portugal 2020";"";"8";"xlsx";"subsidies"
"60d2014b0781901de963323f";"Mosaico de imagens Sentinel-2 de Portugal continental com resolução de 10 m, abril a junho de 2020";"https://dados.gov.pt/pt/datasets/mosaico-de-imagens-sentinel-2-de-portugal-continental-com-resolucao-de-10-m-abril-a-junho-de-2020/";"Direção-Geral do Território";"Mosaico de imagens do sensor multiespectral Sentinel 2 (S2A-S2B), adquiridas sobre o território de Portugal continental, com uma resolução espacial de 10 m, que disponibiliza duas composições coloridas: vermelho, verde e azul (cor verdadeira) e infravermelho próximo, vermelho e verde (cor falsa). As imagens correspondem a aquisições entre abril e junho de 2020. Este conjunto de dados compreende a divisão em 53 ficheiros que correspondem à divisão da área pelo cartograma à escala 1:100000 de Portugal continental.";"2020,cartografia-oficial,compressao-jpeg,copernicus,cor-verdadeira,detecao-remota,dgt,esa,falsa-cor,imagem-de-satelite,infomapaccessservice,ipsentinel,mapas-de-base-coberturas-aereas-imagens-de-satelite,ortoimagens,sentinel,sentinel-2,sentinel2,snig-dgterritorio-gov-pt,tiff";"1";"WMS";"subsidies"
"60d2014b0781901deb633240";"Mosaico de imagens Sentinel-2 de Portugal continental com resolução de 10 m, julho a setembro de 2020";"https://dados.gov.pt/pt/datasets/mosaico-de-imagens-sentinel-2-de-portugal-continental-com-resolucao-de-10-m-julho-a-setembro-de-2020/";"Direção-Geral do Território";"Mosaico de imagens do sensor multiespectral Sentinel 2 (S2A-S2B), adquiridas sobre o território de Portugal continental, com uma resolução espacial de 10 m, que disponibiliza duas composições coloridas: vermelho, verde e azul (cor verdadeira) e infravermelho próximo, vermelho e verde (cor falsa). As imagens correspondem a aquisições entre julho e setembro de 2020. Este conjunto de dados compreende a divisão em 53 ficheiros que correspondem à divisão da área pelo cartograma à escala 1:100000 de Portugal continental.";"2020,cartografia-oficial,compressao-jpeg,copernicus,cor-verdadeira,detecao-remota,dgt,esa,falsa-cor,imagem-de-satelite,infomapaccessservice,ipsentinel,mapas-de-base-coberturas-aereas-imagens-de-satelite,ortoimagens,sentinel,sentinel-2,sentinel2,snig-dgterritorio-gov-pt,tiff";"1";"WMS";"subsidies"
"60d201520781901deb633243";"Mosaico de imagens Sentinel-2 de Portugal Continental 10 m - janeiro a março de 2020";"https://dados.gov.pt/pt/datasets/mosaico-de-imagens-sentinel-2-de-portugal-continental-10-m-janeiro-a-marco-de-2020/";"Direção-Geral do Território";"Mosaico de imagens do sensor multiespectral Sentinel 2 (S2A-S2B), adquiridas sobre o território de Portugal continental, com uma resolução espacial de 10 m, que disponibiliza duas composições coloridas: vermelho, verde e azul (cor verdadeira) e infravermelho próximo, vermelho e verde (cor falsa). As imagens correspondem a aquisições entre janeiro e março de 2020. Este conjunto de dados compreende a divisão em 53 ficheiros que correspondem à divisão da área pelo cartograma à escala 1:100000 de Portugal continental.";"2020,cartografia-oficial,compressao-jpeg,copernicus,cor-verdadeira,detecao-remota,dgt,esa,falsa-cor,imagem-de-satelite,infomapaccessservice,ipsentinel,mapas-de-base-coberturas-aereas-imagens-de-satelite,ortoimagens,sentinel,sentinel-2,sentinel2,snig-dgterritorio-gov-pt,tiff";"1";"WMS";"subsidies"
"5ecfd2d5454ae3a9479c7304";" ESTUDO DE SUSTENTABILIDADE DAS ESTRUTURAS DE PROTEÇÃO CIVL";"https://dados.gov.pt/pt/datasets/estudo-de-sustentabilidade-das-estruturas-de-protecao-civl/";"Comunidade Intermunicipal do Alto Tâmega e Barroso";"Com a conclusão do período de programação 2007-2013, a Comissão Europeia desenhou um novo mecanismo para uma alocação mais eficiente de fundos estruturais entre as regiões. Este processo, anteriormente relacionado com o desenvolvimento de estratégias de inovação regional, está, agora, dependente de uma estratégia regional – articulada – de especialização inteligente (Smart Specialization Strategies).
As Estratégias de Especialização Inteligente tenderão a facilitar a articulação dos instrumentos de financiamento europeu com as necessidades regionais, procurando maximizar o seu potencial económico de crescimento e de inovação.
A Europa 2020 e o Quadro Estratégico Comum, os dois elementos de referência estratégica materializam três prioridades para o próximo ciclo de programação comunitária: a aposta no crescimento e inovação, a aposta na utilização eficiente de recursos e a criação de mecanismos eficientes de emprego e inclusão. O crescimento Inteligente, Sustentável e Inclusivo, que traduz estas prioridades, constitui-se como objetivo quantificável a atingir pelos diferentes Estados-membro e pelas estruturas regionais e locais de governação.";"alto-tamega,protecao-civil";"1";"pdf";"subsidies"
"5d4441b1454ae34132015f56";"Investigação e Desenvolvimento (I&D): Publicações Temáticas";"https://dados.gov.pt/pt/datasets/investigacao-e-desenvolvimento-i-d-publicacoes-tematicas/";"Direção-Geral de Estatísticas da Educação e Ciência - DGEEC";"A Direção-Geral de Estatísticas da Educação e Ciência (DGEEC) divulga nestas publicações informação sobre recursos humanos e financeiros afetos a atividades de **Investigação e Desenvolvimento (I&D)em Portugal**, apurados a partir do **Inquérito ao Potencial Científico e Tecnológico Nacional (IPCTN)**, em temáticas como por exemplo: Despesa em I&D por domínio prioritário da Estratégia Nacional para uma Especialização Inteligente 2030 (**ENEI 2030**); **Laboratórios do Estado**; I&D nos **Laboratórios Colaborativos (CoLAB)**; I&D nas **Empresas**;  Indicadores de I&D para **comparação internacional**: Portugal e a União Europeia, etc.

O IPCTN, inscrito no **Sistema Estatístico Nacional (SEN)**, é o instrumento estatístico oficial para recolha de informação sobre despesa e recursos humanos em I&D em Portugal. É de âmbito censitário, realizado em conformidade com critérios definidos a nível internacional pelo Eurostat, em articulação com a Organização para a Cooperação e Desenvolvimento Económico (OCDE), tendo como referência o Manual de Frascati (2015). É dirigido a todas as instituições potencialmente executoras de I&D.";"ciencia-e-tecnologia,despesa-total,empresas,enei,i-d,investigadores,laboratorios-colaborativos,laboratorios-do-estado,recursos-humanos-em-i-d,uniao-europeia";"1";"url";"subsidies"
"5ae9c61cc8d8c9146b44cc3b";"Candidaturas a programas municipais de acesso à habitação e de apoio ao arrendamento";"https://dados.gov.pt/pt/datasets/candidaturas-a-programas-municipais-de-acesso-a-habitacao-e-de-apoio-ao-arrendamento/";"Município de Lisboa";"Dados relativos às candidaturas online submetidas aos programas municipais de acesso à habitação e apoio ao arrendamento, com informação respeitante ao nome do programa; classificação do programa; nº de candidaturas; idade dos candidatos; dimensão do agregado; Rendimento mensal ilíquido agregado.";"apoio-arrendamento,applications,arrendamento-habitacional,benefits,candidaturas,dados-cm-lisboa-pt,habitacao-municipal,house-applications,housing-support-programs,pedidos-de-casa,programas-de-apoio-habitacao,rahm,renda-convencionada,rental-support,residential-letting,subsidio,subsidio-municipal-de-arrendamento";"1";"xls";"subsidies"
